# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 19 03:41:26 2023
#
# User ID:         asafka7a
#
# User preference: third*
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr not null
# CONSTRAINT:  and pl_densstr not null
# CONSTRAINT:  and st_radstr not null
# CONSTRAINT:  and st_massstr not null
# CONSTRAINT:  and st_agestr not null
# CONSTRAINT:  and sy_diststr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-534 b,0,15.95994513,0.00002216,-0.00002216,0,0.127200,,,0,0.200,0.007,-0.006,0,0.01780,,,0,M-R relationship,2.760000,,,0,0.000000,,,0,,0.98,0.03,-0.03,0,1.05,0.03,-0.03,0,1.580,0.664,-0.329,0,570.6590000,11.5990000,-11.1550000
Kepler-534 c,0,7.37868977,,,0,0.076100,,,0,0.109,,,0,0.00637,,,0,M-R relationship,6.010000,,,0,0.000000,,,0,,0.97,0.14,-0.05,0,1.07,0.05,-0.09,0,1.700,1.400,-1.400,0,570.6590000,11.5990000,-11.1550000
Kepler-535 b,0,4.90332155,0.00000454,-0.00000454,0,0.059400,,,0,0.211,0.029,-0.019,0,0.01940,,,0,M-R relationship,2.580000,,,0,0.000000,,,0,,1.27,0.18,-0.11,0,1.18,0.06,-0.04,0,3.240,0.857,-1.280,0,685.5990000,5.9680000,-5.8680000
Kepler-536 b,0,1.82708230,0.00000044,-0.00000044,0,0.027600,,,0,0.277,0.034,-0.020,0,0.03080,,,0,M-R relationship,1.810000,,,0,0.000000,,,0,,0.89,0.11,-0.06,0,0.92,0.05,-0.06,0,4.790,5.610,-3.040,0,462.3220000,15.1840000,-15.1840000
Kepler-537 b,0,3.24755522,0.00000526,-0.00000526,0,0.044200,,,0,0.126,0.005,-0.004,0,0.00809,,,0,M-R relationship,5.040000,,,0,0.000000,,,0,,0.99,0.03,-0.03,0,1.07,0.03,-0.03,0,1.450,0.712,-0.329,0,439.4000000,2.3980000,-2.3720000
Kepler-538 b,0,81.73778000,0.00013000,-0.00013000,0,0.355400,0.006800,-0.004700,0,0.198,0.004,-0.003,0,0.04059,0.00912,-0.00912,0,Mass,6.500000,1.500000,-1.500000,0,0.210000,,,1,,0.87,0.01,-0.01,0,0.89,0.05,-0.04,0,5.300,2.400,-3.000,0,155.9560000,0.7090000,-0.7030000
Kepler-539 b,0,125.63243000,0.00071000,-0.00071000,0,0.498800,0.006700,-0.006700,0,0.747,0.017,-0.017,0,0.97000,0.29000,-0.29000,0,Mass,2.900000,0.880000,-0.880000,0,0.390000,,,1,G2 V,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,0.910,0.840,-0.840,0,307.3180000,3.5700000,-3.4890000
Kepler-539 c,0,1000.00000000,,,-1,2.420000,0.500000,-0.510000,0,1.180,,,0,2.40000,1.20000,-1.20000,0,Mass,1.780000,,,0,0.500000,0.100000,-0.100000,0,G2 V,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,0.910,0.840,-0.840,0,307.3180000,3.5700000,-3.4890000
Kepler-54 b,0,8.01094340,0.00006900,-0.00006900,0,0.061900,0.002460,-0.002460,0,0.187,,,0,0.06800,0.01800,-0.01500,0,Mass,12.800000,,,0,0.000000,,,0,M1 V,0.50,,,0,0.51,,,0,13.800,3.600,-3.600,0,271.7010000,2.9175000,-2.9175000
Kepler-54 c,0,12.07172490,0.00029000,-0.00029000,0,0.080900,,,0,0.110,,,0,0.06200,0.02100,-0.01400,0,Mass,58.500000,,,0,0.000000,,,0,M1 V,0.50,,,0,0.51,,,0,13.800,3.600,-3.600,0,271.7010000,2.9175000,-2.9175000
Kepler-54 d,0,20.99569400,0.00014300,-0.00014300,0,0.126000,,,0,0.136,0.007,-0.007,0,0.00930,,,0,M-R relationship,4.540000,,,0,0.000000,,,0,M1 V,0.55,0.02,-0.02,0,0.52,0.02,-0.02,0,13.800,3.600,-3.600,0,271.7010000,2.9175000,-2.9175000
Kepler-540 b,0,172.70497840,0.00053560,-0.00053560,0,0.588600,,,0,0.242,0.034,-0.023,0,0.02450,,,0,M-R relationship,2.150000,,,0,0.000000,,,0,,1.08,0.15,-0.10,0,1.02,0.06,-0.05,0,4.900,1.830,-2.700,0,390.3740000,3.9920000,-3.9140000
Kepler-541 b,0,5.08005848,0.00001338,-0.00001338,0,0.064100,,,0,0.300,0.052,-0.050,0,0.03540,,,0,M-R relationship,1.620000,,,0,0.000000,,,0,,2.06,0.32,-0.33,0,1.41,0.12,-0.16,0,3.090,1.090,-0.610,0,1060.6800000,16.6400000,-16.1400000
Kepler-542 b,0,13.14497566,0.00003491,-0.00003491,0,0.103800,,,0,0.140,0.009,-0.010,0,0.00972,,,0,M-R relationship,4.390000,,,0,0.000000,,,0,,0.90,0.06,-0.04,0,0.93,0.04,-0.04,0,4.570,3.670,-2.660,0,436.0160000,3.2300000,-3.1840000
Kepler-543 b,0,13.89961966,0.00001102,-0.00001102,0,0.098000,,,0,0.223,0.011,-0.023,0,0.02140,,,0,M-R relationship,2.390000,,,0,0.000000,,,0,,0.67,0.03,-0.03,0,0.70,0.05,-0.04,0,5.750,6.300,-4.270,0,221.8020000,1.0360000,-1.0270000
Kepler-544 b,0,21.41616926,0.00008095,-0.00008095,0,0.155300,,,0,0.189,0.017,-0.012,0,0.01620,,,0,M-R relationship,2.960000,,,0,0.000000,,,0,,1.22,0.11,-0.08,0,1.16,0.04,-0.04,0,2.630,0.959,-0.944,0,963.1800000,13.6765000,-13.6765000
Kepler-545 b,0,13.24934059,0.00002104,-0.00002104,0,0.108700,,,0,0.240,0.027,-0.019,0,0.02420,,,0,M-R relationship,2.170000,,,0,0.000000,,,0,,1.07,0.12,-0.08,0,1.04,0.04,-0.04,0,4.470,1.920,-2.270,0,818.0010000,12.4510000,-12.0900000
Kepler-546 b,0,4.14702026,0.00000088,-0.00000088,0,0.050200,,,0,0.624,0.172,-0.069,0,0.12300,,,0,M-R relationship,0.626000,,,0,0.000000,,,0,,1.15,0.32,-0.13,0,1.11,0.11,-0.07,0,3.310,1.620,-1.600,0,1019.6500000,17.8400000,-17.2500000
Kepler-547 b,0,6.01038429,0.00000157,-0.00000157,0,0.058000,,,0,0.357,0.012,-0.028,0,0.04750,,,0,M-R relationship,1.300000,,,0,0.000000,,,0,,0.73,0.02,-0.04,0,0.78,0.03,-0.04,0,2.880,6.530,-1.420,0,378.9720000,3.9780000,-3.8960000
Kepler-549 b,0,42.94956490,0.00015430,-0.00015430,0,0.228300,,,0,0.229,0.021,-0.015,0,0.03461,0.01321,-0.01007,0,Mass,1.900000,1.400000,-0.800000,0,0.000000,,,0,,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,4.570,6.440,-2.850,0,635.1450000,7.0220000,-6.8720000
Kepler-549 c,0,117.04049800,0.00177700,-0.00177700,0,0.445300,,,0,0.261,0.022,-0.053,0,0.02800,,,0,M-R relationship,1.950000,,,0,0.000000,,,0,,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,4.570,6.440,-2.850,0,635.1450000,7.0220000,-6.8720000
Kepler-549 d,0,24.61480613,0.00003227,-0.00003227,0,0.157500,,,0,0.406,,,0,0.05160,,,0,M-R relationship,1.220000,,,0,0.000000,,,0,,0.99,0.11,-0.12,0,0.86,0.06,-0.03,0,8.600,4.000,-4.000,0,635.1450000,7.0220000,-6.8720000
Kepler-55 b,0,27.94814490,0.00024000,-0.00024000,0,0.159300,,,0,0.217,,,0,0.13500,0.11700,-0.05700,0,Mass,16.500000,,,0,0.000000,,,0,,0.58,,,0,0.62,,,0,2.340,2.450,-0.879,0,578.7960000,9.6040000,-9.3000000
Kepler-55 c,0,42.15164180,0.00053000,-0.00053000,0,0.209500,,,0,0.197,,,0,0.22000,0.10300,-0.05800,0,Mass,35.500000,,,0,0.000000,,,0,,0.58,,,0,0.62,,,0,2.340,2.450,-0.879,0,578.7960000,9.6040000,-9.3000000
Kepler-55 d,0,2.21109900,0.00000400,-0.00000400,0,0.029000,,,0,0.142,0.008,-0.008,0,0.00993,,,0,M-R relationship,4.310000,,,0,0.000000,,,0,,0.62,0.03,-0.03,0,0.63,0.02,-0.02,0,2.340,2.450,-0.879,0,578.7960000,9.6040000,-9.3000000
Kepler-55 e,0,4.61753400,0.00002100,-0.00002100,0,0.048000,,,0,0.138,0.021,-0.021,0,0.00951,,,0,M-R relationship,4.460000,,,0,0.000000,,,0,,0.62,0.03,-0.03,0,0.63,0.02,-0.02,0,2.340,2.450,-0.879,0,578.7960000,9.6040000,-9.3000000
Kepler-55 f,0,10.19854500,0.00004500,-0.00004500,0,0.081000,,,0,0.142,0.009,-0.009,0,0.00993,,,0,M-R relationship,4.310000,,,0,0.000000,,,0,,0.62,0.03,-0.03,0,0.63,0.02,-0.02,0,2.340,2.450,-0.879,0,578.7960000,9.6040000,-9.3000000
Kepler-550 b,0,8.60010411,0.00000425,-0.00000425,0,0.074700,,,0,0.394,0.030,-0.024,0,0.05630,,,0,M-R relationship,1.140000,,,0,0.000000,,,0,,0.83,0.06,-0.05,0,0.87,0.04,-0.05,0,4.680,6.110,-2.880,0,531.9440000,4.8740000,-4.7870000
Kepler-551 b,0,12.37646610,0.00001298,-0.00001298,0,0.089300,,,0,0.244,0.022,-0.013,0,0.02490,,,0,M-R relationship,2.130000,,,0,0.000000,,,0,,0.63,0.02,-0.02,0,0.65,0.03,-0.03,0,3.800,4.770,-2.100,0,311.1750000,2.1070000,-2.0800000
Kepler-552 b,0,5.26341577,0.00000290,-0.00000290,0,0.061200,,,0,0.352,0.073,-0.051,0,0.04650,,,0,M-R relationship,1.320000,,,0,0.000000,,,0,,1.04,0.22,-0.10,0,1.03,0.06,-0.06,0,3.890,2.900,-2.150,0,843.6890000,11.8035000,-11.8035000
Kepler-553 b,0,4.03046804,0.00000164,-0.00000164,0,0.048400,,,0,0.413,0.012,-0.016,0,0.06090,,,0,M-R relationship,1.070000,,,0,0.000000,,,0,,0.85,0.02,-0.02,0,0.92,0.03,-0.03,0,2.880,2.410,-1.390,0,728.5250000,12.5710000,-12.5710000
Kepler-554 b,0,1.90220856,0.00000041,-0.00000041,0,0.029300,,,0,0.383,0.024,-0.019,0,0.05350,,,0,M-R relationship,1.180000,,,0,0.000000,,,0,,0.92,0.06,-0.04,0,0.93,0.04,-0.03,0,5.620,3.950,-3.440,0,690.5250000,8.7120000,-8.5020000
Kepler-555 b,0,16.21775407,0.00002890,-0.00002890,0,0.120100,,,0,0.252,0.050,-0.026,0,0.02640,,,0,M-R relationship,2.040000,,,0,0.000000,,,0,,1.04,0.21,-0.10,0,1.03,0.07,-0.07,0,3.890,2.600,-2.200,0,973.1210000,18.2760000,-17.6260000
Kepler-556 b,0,11.72292176,0.00002381,-0.00002381,0,0.097300,,,0,0.200,0.018,-0.011,0,0.01780,,,0,M-R relationship,2.760000,,,0,0.000000,,,0,,0.98,0.08,-0.05,0,1.00,0.03,-0.04,0,4.170,2.770,-2.220,0,674.5980000,9.1320000,-9.1320000
Kepler-557 b,0,3.70598955,0.00000487,-0.00000487,0,0.046900,,,0,0.238,0.071,-0.034,0,0.02390,,,0,M-R relationship,2.200000,,,0,0.000000,,,0,,1.16,0.35,-0.16,0,1.11,0.12,-0.09,0,3.240,1.850,-1.450,0,2097.1200000,119.1150000,-119.1150000
Kepler-558 b,0,29.00790538,0.00008906,-0.00008906,0,0.175900,,,0,0.211,0.015,-0.012,0,0.01950,,,0,M-R relationship,2.560000,,,0,0.000000,,,0,,0.81,0.05,-0.05,0,0.85,0.04,-0.05,0,4.470,6.270,-2.720,0,661.8760000,10.0660000,-9.7730000
Kepler-559 b,0,17.58752333,0.00002056,-0.00002056,0,0.127700,,,0,0.322,0.057,-0.032,0,0.03990,,,0,M-R relationship,1.480000,,,0,0.000000,,,0,,0.95,0.17,-0.09,0,0.96,0.07,-0.06,0,4.370,4.000,-2.630,0,776.7080000,14.9570000,-14.4110000
Kepler-56 b,0,10.50160000,0.00110000,-0.00100000,0,0.102800,0.003700,-0.003700,0,0.581,0.026,-0.025,0,0.07000,0.01200,-0.01100,0,Mass,0.442000,0.080000,-0.072000,0,0.040000,0.010000,-0.010000,0,,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,3.500,1.300,-1.300,0,912.9940000,23.5465000,-23.5465000
Kepler-56 c,0,21.40239000,0.00059000,-0.00062000,0,0.165200,0.005900,-0.005900,0,0.874,0.041,-0.041,0,0.57000,0.06600,-0.06000,0,Mass,1.060000,0.140000,-0.130000,0,0.000000,0.010000,-0.010000,0,,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,3.500,1.300,-1.300,0,912.9940000,23.5465000,-23.5465000
Kepler-56 d,0,1002.00000000,5.00000000,-5.00000000,0,2.160000,0.080000,-0.080000,0,1.140,,,0,5.61000,0.38000,-0.38000,0,Msini,4.670000,,,0,0.200000,0.010000,-0.010000,0,,4.22,,,0,1.29,0.04,-0.03,0,4.370,0.410,-0.310,0,912.9940000,23.5465000,-23.5465000
Kepler-560 b,0,18.47764449,0.00001517,-0.00001517,0,0.089900,0.003100,-0.006200,0,0.153,0.008,-0.008,0,0.01130,,,0,M-R relationship,3.900000,,,0,0.170000,0.070000,-0.040000,0,,0.33,0.02,-0.02,0,0.34,0.02,-0.02,0,4.070,6.020,-2.500,0,109.3080000,0.4130000,-0.4100000
Kepler-561 b,0,58.36204950,0.00003229,-0.00003229,0,0.291800,,,0,0.621,0.108,-0.054,0,0.12200,,,0,M-R relationship,0.631000,,,0,0.000000,,,0,,0.94,0.16,-0.08,0,0.96,0.07,-0.06,0,4.270,4.360,-2.520,0,621.3780000,9.3350000,-9.3350000
Kepler-561 c,0,5.35016198,0.00000443,-0.00000443,0,0.059300,,,0,0.239,0.038,-0.022,0,0.02410,,,0,M-R relationship,2.180000,,,0,0.000000,,,0,,0.94,0.16,-0.08,0,0.96,0.07,-0.06,0,4.270,4.360,-2.520,0,621.3780000,9.3350000,-9.3350000
Kepler-562 b,0,18.00931444,0.00000990,-0.00000990,0,0.133300,,,0,0.465,0.057,-0.036,0,0.07450,,,0,M-R relationship,0.921000,,,0,0.000000,,,0,,0.90,0.11,-0.06,0,0.93,0.05,-0.05,0,4.570,4.940,-2.830,0,992.7690000,22.9510000,-21.9580000
Kepler-563 b,0,22.18432708,0.00002500,-0.00002500,0,0.141800,,,0,0.276,0.015,-0.018,0,0.03070,,,0,M-R relationship,1.820000,,,0,0.000000,,,0,,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0,5.370,5.930,-3.300,0,565.2070000,7.5120000,-7.5120000
Kepler-564 b,0,3.75083228,0.00000122,-0.00000122,0,0.048400,,,0,0.413,0.059,-0.032,0,0.06090,,,0,M-R relationship,1.070000,,,0,0.000000,,,0,,0.92,0.13,-0.07,0,0.95,0.06,-0.06,0,4.270,4.520,-2.600,0,863.0370000,14.8155000,-14.8155000
Kepler-565 b,0,4.24374723,0.00000293,-0.00000293,0,0.050100,,,0,0.325,0.045,-0.024,0,0.04050,,,0,M-R relationship,1.470000,,,0,0.000000,,,0,,0.95,0.13,-0.07,0,0.98,0.04,-0.06,0,4.070,3.640,-2.380,0,1041.0000000,144.1420000,-81.9310000
Kepler-566 b,0,18.42794624,0.00004230,-0.00004230,0,0.124700,,,0,0.192,0.012,-0.012,0,0.01660,,,0,M-R relationship,2.910000,,,0,0.000000,,,0,,0.79,0.04,-0.04,0,0.83,0.04,-0.05,0,4.570,6.270,-2.700,0,564.2770000,8.5675000,-8.5675000
Kepler-567 b,0,16.54297375,0.00004149,-0.00004149,0,0.122900,,,0,0.201,0.013,-0.011,0,0.01790,,,0,M-R relationship,2.740000,,,0,0.000000,,,0,,0.79,0.04,-0.04,0,0.84,0.04,-0.04,0,4.680,5.650,-3.000,0,558.8100000,6.3550000,-6.2160000
Kepler-568 b,0,11.02347475,0.00000766,-0.00000766,0,0.079400,,,0,0.202,0.007,-0.007,0,0.01800,,,0,M-R relationship,2.730000,,,0,0.000000,,,0,,0.53,0.02,-0.02,0,0.55,0.02,-0.02,0,5.890,5.620,-3.630,0,130.6450000,0.4970000,-0.4940000
Kepler-569 b,0,34.18890521,0.00006016,-0.00006016,0,0.198100,,,0,0.282,0.020,-0.015,0,0.03190,,,0,M-R relationship,1.760000,,,0,0.000000,,,0,,0.93,0.07,-0.05,0,0.95,0.03,-0.04,0,4.900,3.320,-2.780,0,638.3010000,7.1730000,-7.0170000
Kepler-570 b,0,4.30166200,0.00000310,-0.00000310,0,0.049700,,,0,0.219,0.030,-0.013,0,0.02070,,,0,M-R relationship,2.450000,,,0,0.000000,,,0,,0.90,0.12,-0.06,0,0.93,0.04,-0.04,0,5.010,6.180,-3.220,0,568.1480000,5.2825000,-5.2825000
Kepler-571 b,0,4.79859939,0.00000540,-0.00000540,0,0.054600,,,0,0.236,0.029,-0.015,0,0.02350,,,0,M-R relationship,2.230000,,,0,0.000000,,,0,,0.90,0.11,-0.05,0,0.93,0.04,-0.04,0,4.680,5.370,-2.960,0,723.8750000,9.9710000,-9.7080000
Kepler-572 b,0,17.20523483,0.00002222,-0.00002222,0,0.119200,,,0,0.230,0.016,-0.015,0,0.02260,,,0,M-R relationship,2.300000,,,0,0.000000,,,0,,0.79,0.05,-0.05,0,0.83,0.04,-0.05,0,4.680,5.960,-2.950,0,504.6670000,4.8710000,-4.8710000
Kepler-573 b,0,22.18329658,0.00004593,-0.00004593,0,0.148600,,,0,0.249,0.032,-0.021,0,0.02580,,,0,M-R relationship,2.070000,,,0,0.000000,,,0,,1.02,0.13,-0.08,0,0.99,0.03,-0.04,0,5.890,2.490,-3.350,0,771.4710000,10.1285000,-10.1285000
Kepler-574 b,0,7.65880414,0.00001346,-0.00001346,0,0.072300,,,0,0.213,0.029,-0.014,0,0.01980,,,0,M-R relationship,2.540000,,,0,0.000000,,,0,,0.91,0.12,-0.06,0,0.95,0.05,-0.05,0,4.170,4.680,-2.530,0,682.8960000,8.1815000,-8.1815000
Kepler-575 b,0,9.37891944,0.00002371,-0.00002371,0,0.078800,,,0,0.213,0.046,-0.019,0,0.01980,,,0,M-R relationship,2.540000,,,0,0.000000,,,0,,0.95,0.12,-0.08,0,0.97,0.06,-0.06,0,3.980,3.820,-2.200,0,853.9770000,14.7870000,-14.3010000
Kepler-576 b,0,29.91136794,0.00009909,-0.00009909,0,0.179000,,,0,0.292,0.075,-0.035,0,0.03380,,,0,M-R relationship,1.680000,,,0,0.000000,,,0,,0.97,0.24,-0.08,0,0.99,0.05,-0.06,0,4.470,4.180,-2.710,0,617.5500000,11.3370000,-10.9430000
Kepler-577 b,0,25.69578251,0.00006320,-0.00006320,0,0.134800,,,0,0.227,0.034,-0.013,0,0.02210,,,0,M-R relationship,2.330000,,,0,0.000000,,,0,,0.73,0.03,-0.04,0,0.78,0.04,-0.04,0,3.800,4.970,-2.260,0,524.2470000,7.5610000,-7.3520000
Kepler-578 b,0,1.61688370,0.00000123,-0.00000123,0,0.026600,,,0,0.178,0.016,-0.020,0,0.01470,,,0,M-R relationship,3.200000,,,0,0.000000,,,0,,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,4.680,5.890,-3.030,0,541.4320000,6.9100000,-6.7410000
Kepler-579 b,0,9.66857723,0.00001920,-0.00001920,0,0.085400,,,0,0.178,0.031,-0.016,0,0.01470,,,0,M-R relationship,3.200000,,,0,0.000000,,,0,,0.96,0.16,-0.08,0,0.99,0.06,-0.06,0,4.070,4.090,-2.440,0,530.7650000,5.1100000,-5.0140000
Kepler-58 d,0,40.10137100,0.00061200,-0.00061200,0,0.236000,,,0,0.262,0.125,-0.125,0,0.02820,,,0,M-R relationship,1.940000,,,0,0.000000,,,0,,1.13,0.53,-0.53,0,1.04,0.12,-0.12,0,2.140,0.726,-0.586,0,969.2520000,24.4780000,-23.3200000
Kepler-58 e,0,4.45814897,0.00002897,-0.00002897,0,0.053300,,,0,0.151,,,0,0.01010,,,0,M-R relationship,4.240000,,,0,0.000000,,,0,,1.08,0.35,-0.15,0,1.02,0.17,-0.12,0,4.000,1.800,-1.800,0,969.2520000,24.4780000,-23.3200000
Kepler-580 b,0,8.22241966,0.00000979,-0.00000979,0,0.068300,,,0,0.229,0.026,-0.012,0,0.02240,,,0,M-R relationship,2.310000,,,0,0.000000,,,0,,0.64,0.02,-0.02,0,0.67,0.03,-0.03,0,3.470,4.220,-1.790,0,323.8990000,2.5750000,-2.5360000
Kepler-581 b,0,40.60698210,0.00017440,-0.00017440,0,0.225900,,,0,0.235,0.050,-0.026,0,0.02330,,,0,M-R relationship,2.240000,,,0,0.000000,,,0,,1.00,0.21,-0.11,0,1.00,0.08,-0.07,0,4.070,3.550,-2.320,0,703.7580000,13.7320000,-13.2250000
Kepler-582 b,0,18.49235668,0.00002487,-0.00002487,0,0.125400,,,0,0.328,0.049,-0.030,0,0.04130,,,0,M-R relationship,1.440000,,,0,0.000000,,,0,,0.91,0.13,-0.08,0,0.93,0.07,-0.07,0,4.470,4.740,-2.740,0,613.1790000,9.1150000,-8.8570000
Kepler-583 b,0,6.51002530,0.00001381,-0.00001381,0,0.068900,,,0,0.203,0.026,-0.013,0,0.01830,,,0,M-R relationship,2.700000,,,0,0.000000,,,0,,0.91,0.11,-0.06,0,0.94,0.04,-0.04,0,4.470,5.650,-2.740,0,867.2710000,13.3540000,-12.9610000
Kepler-584 b,0,35.18103040,0.00009392,-0.00009392,0,0.228100,,,0,0.376,0.142,-0.050,0,0.05190,,,0,M-R relationship,1.220000,,,0,0.000000,,,0,,1.24,0.46,-0.15,0,1.17,0.15,-0.09,0,2.880,0.980,-1.160,0,1848.8400000,79.4500000,-73.2800000
Kepler-585 b,0,2.75235975,0.00000142,-0.00000142,0,0.037500,,,0,0.252,0.049,-0.024,0,0.02640,,,0,M-R relationship,2.040000,,,0,0.000000,,,0,,0.93,0.18,-0.06,0,0.96,0.06,-0.05,0,3.630,5.340,-1.920,0,585.1870000,5.5370000,-5.5370000
Kepler-586 b,0,2.10472218,0.00000092,-0.00000092,0,0.033100,,,0,0.249,0.032,-0.018,0,0.02580,,,0,M-R relationship,2.070000,,,0,0.000000,,,0,,0.92,0.12,-0.07,0,0.94,0.05,-0.05,0,4.170,4.830,-2.480,0,693.7660000,10.3935000,-10.3935000
Kepler-587 b,0,10.94027841,0.00002949,-0.00002949,0,0.095200,,,0,0.199,0.057,-0.015,0,0.01760,,,0,M-R relationship,2.770000,,,0,0.000000,,,0,,0.89,0.12,-0.06,0,0.92,0.04,-0.05,0,4.790,5.830,-3.080,0,787.8940000,12.1100000,-11.7550000
Kepler-588 b,0,4.22162536,0.00000475,-0.00000475,0,0.052000,,,0,0.235,0.045,-0.020,0,0.02330,,,0,M-R relationship,2.240000,,,0,0.000000,,,0,,1.00,0.19,-0.08,0,1.01,0.05,-0.07,0,4.070,2.970,-2.400,0,1209.4000000,28.1200000,-26.9000000
Kepler-589 b,0,16.54964934,0.00004571,-0.00004571,0,0.119600,,,0,0.203,0.016,-0.011,0,0.01820,,,0,M-R relationship,2.710000,,,0,0.000000,,,0,,0.83,0.06,-0.04,0,0.88,0.03,-0.04,0,4.470,6.170,-2.760,0,612.8030000,7.8850000,-7.6920000
Kepler-589 c,0,3.52466011,,,0,0.042600,,,0,0.100,,,0,0.00455,,,0,M-R relationship,5.710000,,,0,0.000000,,,0,,0.92,0.19,-0.13,0,0.83,0.11,-0.06,0,14.000,3.600,-3.600,0,612.8030000,7.8850000,-7.6920000
Kepler-59 b,0,11.86817070,0.00036000,-0.00036000,0,0.104000,,,0,0.098,,,0,0.00430,,,0,M-R relationship,5.660000,,,0,0.000000,,,0,,0.94,,,0,1.04,,,0,0.260,0.920,-0.920,0,1163.2200000,22.1400000,-21.3400000
Kepler-59 c,0,17.98012350,0.00030000,-0.00030000,0,0.137200,,,0,0.177,,,0,0.01440,,,0,M-R relationship,3.240000,,,0,0.000000,,,0,,0.94,,,0,1.04,,,0,0.260,0.920,-0.920,0,1163.2200000,22.1400000,-21.3400000
